CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13226.0,272,16,108.21000000000001,2,Occasional
13227.0,201,9,257.7,2,Occasional
13228.0,80,2,358.0,0,High-Value
13229.0,225,10,160.95,2,Occasional
13230.0,3,587,2755.63,4,New Customer
13232.0,12,202,1328.35,0,High-Value
13233.0,73,43,605.12,0,High-Value
13235.0,211,58,1031.07,2,Occasional
13236.0,24,36,744.85,0,High-Value
13238.0,16,31,700.73,0,High-Value
13239.0,261,21,329.56,2,Occasional
13240.0,95,67,663.65,0,High-Value
13242.0,111,13,270.40000000000003,0,High-Value
13243.0,202,57,585.12,2,Occasional
13244.0,92,27,121.74000000000001,0,High-Value
13245.0,50,16,430.5,0,High-Value
13246.0,17,136,1961.52,0,High-Value
13247.0,17,25,501.12,0,High-Value
13248.0,124,26,465.68,0,High-Value
13249.0,91,23,711.41,0,High-Value
13253.0,156,36,1030.4,2,Occasional
13255.0,8,13,399.51,0,High-Value
13258.0,11,36,672.83,0,High-Value
13259.0,61,81,283.18,0,High-Value
13260.0,60,8,557.62,0,High-Value
13261.0,268,9,944.1,2,Occasional
13262.0,262,11,200.29,2,Occasional
13263.0,0,1667,7436.93,4,New Customer
13265.0,52,90,2092.66,0,High-Value
13266.0,10,187,3834.2599999999998,0,High-Value
13267.0,2,211,4521.49,0,High-Value
13268.0,17,433,3174.75,4,New Customer
13269.0,0,315,5343.28,4,New Customer
13270.0,365,1,590.0,2,Occasional
13271.0,36,87,211.49,0,High-Value
13272.0,30,15,276.56,0,High-Value
13273.0,112,16,138.98,0,High-Value
13276.0,63,30,590.9300000000001,0,High-Value
13277.0,15,8,258.4,0,High-Value
13278.0,40,46,542.73,0,High-Value
13279.0,77,9,137.75,0,High-Value
13280.0,121,82,798.46,0,High-Value
13282.0,17,37,1132.14,0,High-Value
13283.0,59,7,93.66,0,High-Value
13284.0,330,13,201.19,2,Occasional
13285.0,22,187,2709.12,0,High-Value
13291.0,155,42,361.11,2,Occasional
13292.0,38,31,578.94,0,High-Value
13294.0,189,54,873.74,2,Occasional
13295.0,359,10,201.20000000000002,2,Occasional
13296.0,136,5,87.4,0,High-Value
13297.0,7,59,2089.85,0,High-Value
13298.0,0,2,360.0,0,High-Value
13299.0,267,5,142.5,2,Occasional
13300.0,168,20,371.89,2,Occasional
13301.0,103,81,618.09,0,High-Value
13302.0,154,1,63.75,2,Occasional
13304.0,350,21,300.42,2,Occasional
13305.0,3,81,2000.86,0,High-Value
13307.0,119,1,15.0,0,High-Value
13308.0,22,54,1385.51,0,High-Value
13309.0,6,107,1456.79,0,High-Value
13310.0,27,72,1132.03,0,High-Value
13311.0,3,26,598.57,0,High-Value
13313.0,21,78,1555.3200000000002,0,High-Value
13314.0,1,62,775.94,0,High-Value
13316.0,36,86,5732.93,0,High-Value
13317.0,65,124,2273.68,0,High-Value
13318.0,0,20,640.76,0,High-Value
13319.0,4,476,10845.550000000001,4,New Customer
13320.0,77,105,1532.2,0,High-Value
13321.0,71,11,567.36,0,High-Value
13322.0,16,25,199.48000000000002,0,High-Value
13323.0,2,21,787.85,0,High-Value
13324.0,35,75,7121.95,0,High-Value
13325.0,81,12,675.3,0,High-Value
13327.0,38,108,3627.77,0,High-Value
13328.0,315,17,1308.48,2,Occasional
13329.0,31,17,789.0,0,High-Value
13330.0,92,53,1140.93,0,High-Value
13332.0,13,21,350.90000000000003,0,High-Value
13334.0,81,265,3502.32,0,High-Value
13336.0,76,51,795.12,0,High-Value
13338.0,157,19,487.02,2,Occasional
13339.0,200,54,860.12,2,Occasional
13340.0,44,134,10736.48,0,High-Value
13341.0,260,42,775.85,2,Occasional
13343.0,177,19,353.43,2,Occasional
13344.0,67,116,2511.69,0,High-Value
13345.0,287,20,389.5,2,Occasional
13347.0,69,8,341.36,0,High-Value
13348.0,63,14,233.76000000000002,0,High-Value
13349.0,10,16,247.32,0,High-Value
13350.0,15,40,979.12,0,High-Value
13351.0,65,16,373.94,0,High-Value
13352.0,59,24,397.98,0,High-Value
13354.0,70,51,743.53,0,High-Value
13355.0,121,32,674.7,0,High-Value
13356.0,79,42,768.24,0,High-Value
13357.0,256,89,609.4,2,Occasional
13358.0,268,29,439.03000000000003,2,Occasional
13359.0,63,23,439.56,0,High-Value
13362.0,8,166,3090.7400000000002,0,High-Value
13363.0,17,60,992.5,0,High-Value
13364.0,70,10,134.96,0,High-Value
13365.0,33,128,2225.37,0,High-Value
13366.0,49,1,56.16,0,High-Value
13368.0,256,29,623.4,2,Occasional
13369.0,365,14,308.28000000000003,2,Occasional
13370.0,371,39,754.87,2,Occasional
13372.0,89,23,378.64,0,High-Value
13373.0,60,158,3312.25,0,High-Value
13375.0,88,37,778.65,0,High-Value
13376.0,98,53,1019.76,0,High-Value
13379.0,25,97,572.56,0,High-Value
13381.0,31,172,3639.31,0,High-Value
13382.0,280,15,222.99,2,Occasional
13384.0,30,152,4151.93,0,High-Value
13385.0,329,35,534.57,2,Occasional
13388.0,130,35,677.1,0,High-Value
13389.0,10,51,797.96,0,High-Value
13390.0,74,13,544.08,0,High-Value
13391.0,203,1,59.8,2,Occasional
13394.0,1,155,2520.02,0,High-Value
13395.0,184,21,307.72,2,Occasional
13396.0,28,43,1360.99,0,High-Value
13397.0,72,38,1544.13,0,High-Value
13398.0,191,26,457.34000000000003,2,Occasional
13402.0,126,39,621.23,0,High-Value
13403.0,17,3,75.0,0,High-Value
13404.0,0,11,252.49,0,High-Value
13405.0,73,27,572.451,0,High-Value
13408.0,1,478,28117.04,4,New Customer
13410.0,23,28,1003.06,0,High-Value
13411.0,106,18,213.55,0,High-Value
13414.0,133,24,1390.5,0,High-Value
13416.0,43,19,712.5,0,High-Value
13417.0,4,28,640.83,0,High-Value
13418.0,11,304,6127.43,4,New Customer
13419.0,63,16,221.06,0,High-Value
13420.0,149,8,159.85,2,Occasional
13421.0,39,102,1833.71,0,High-Value
13422.0,63,127,2626.3,0,High-Value
13425.0,107,78,1624.21,0,High-Value
13426.0,0,157,3641.32,0,High-Value
13427.0,18,29,582.6,0,High-Value
13428.0,9,71,201.78,0,High-Value
13429.0,10,67,1006.8,0,High-Value
13430.0,18,49,679.45,0,High-Value
13431.0,66,46,1269.1,0,High-Value
13434.0,73,10,534.24,0,High-Value
13435.0,4,101,3809.89,0,High-Value
13436.0,1,12,196.89,0,High-Value
13437.0,13,167,3408.06,0,High-Value
13439.0,254,54,283.71,2,Occasional
13441.0,91,13,296.64,0,High-Value
13447.0,22,59,1129.14,0,High-Value
13448.0,16,194,3534.69,0,High-Value
13449.0,23,19,291.88,0,High-Value
13450.0,26,71,2043.72,0,High-Value
13451.0,25,433,2898.2599999999998,4,New Customer
13452.0,258,2,590.0,2,Occasional
13453.0,165,17,356.98,2,Occasional
13455.0,24,46,1058.34,0,High-Value
13456.0,17,63,1766.72,0,High-Value
13458.0,6,382,9646.57,4,New Customer
13460.0,28,17,183.44,0,High-Value
13461.0,38,27,1445.0,0,High-Value
13462.0,252,9,151.5,2,Occasional
13464.0,57,41,674.68,0,High-Value
13466.0,183,17,307.90000000000003,2,Occasional
13467.0,10,98,1071.91,0,High-Value
13468.0,1,302,5704.97,4,New Customer
13470.0,98,10,165.0,0,High-Value
13471.0,0,254,2501.84,0,High-Value
13473.0,60,21,422.64,0,High-Value
13474.0,235,62,226.84,2,Occasional
13475.0,190,86,1431.78,2,Occasional
13476.0,178,58,1238.47,2,Occasional
13477.0,37,79,1454.58,0,High-Value
13479.0,200,15,300.95,2,Occasional
13481.0,45,109,1804.56,0,High-Value
13482.0,231,11,184.64000000000001,2,Occasional
13483.0,65,10,140.34,0,High-Value
13484.0,240,8,313.8,2,Occasional
13485.0,232,23,454.24,2,Occasional
13486.0,77,69,1122.41,0,High-Value
13487.0,57,34,575.4,0,High-Value
13488.0,16,422,8968.31,4,New Customer
13489.0,104,14,449.52,0,High-Value
13491.0,51,86,1215.82,0,High-Value
13492.0,135,50,1269.84,0,High-Value
13493.0,274,8,618.63,2,Occasional
13494.0,311,18,316.26000000000005,2,Occasional
13495.0,7,48,2044.8700000000001,0,High-Value
13496.0,10,35,653.33,0,High-Value
13497.0,282,19,348.05,2,Occasional
13499.0,17,42,1159.1100000000001,0,High-Value
13500.0,22,65,1166.77,0,High-Value
13501.0,287,52,1340.32,2,Occasional
13502.0,16,18,292.0,0,High-Value
13503.0,70,17,216.85,0,High-Value
13504.0,63,22,295.93,0,High-Value
13505.0,72,215,4393.63,0,High-Value
13506.0,315,26,458.52,2,Occasional
13507.0,2,162,2479.16,0,High-Value
13508.0,243,12,110.97,2,Occasional
13509.0,8,44,979.72,0,High-Value
13510.0,0,115,1791.56,0,High-Value
13512.0,260,15,251.21,2,Occasional
13513.0,126,10,205.1,0,High-Value
13514.0,73,4,152.20000000000002,0,High-Value
13515.0,72,59,891.12,0,High-Value
13516.0,20,44,1389.41,0,High-Value
13517.0,59,141,2128.42,0,High-Value
13518.0,85,36,627.16,0,High-Value
13519.0,77,8,122.75,0,High-Value
13520.0,58,93,3624.35,0,High-Value
13521.0,0,418,1071.73,4,New Customer
13522.0,29,5,125.80000000000001,0,High-Value
13523.0,32,172,3964.88,0,High-Value
13524.0,40,27,680.1800000000001,0,High-Value
13525.0,14,6,628.78,0,High-Value
13527.0,33,217,2242.36,0,High-Value
13529.0,78,15,307.76,0,High-Value
13531.0,204,22,483.8,2,Occasional
13532.0,33,66,210.31,0,High-Value
13533.0,182,75,269.09,2,Occasional
13534.0,1,296,5870.08,4,New Customer
13536.0,0,178,3444.39,0,High-Value
13538.0,42,25,1280.85,0,High-Value
13539.0,85,37,631.34,0,High-Value
13544.0,39,78,276.06,0,High-Value
13546.0,11,97,621.09,0,High-Value
13548.0,95,123,678.16,0,High-Value
13549.0,25,51,918.2,0,High-Value
13551.0,318,4,91.80000000000001,2,Occasional
13552.0,65,109,3740.07,0,High-Value
13555.0,73,135,4098.88,0,High-Value
13557.0,27,34,584.0600000000001,0,High-Value
13558.0,5,169,594.52,0,High-Value
13560.0,6,32,171.42000000000002,0,High-Value
13561.0,215,14,141.85999999999999,2,Occasional
13562.0,81,82,1799.3300000000002,0,High-Value
13563.0,83,49,777.53,0,High-Value
13564.0,143,81,1724.67,0,High-Value
13565.0,18,38,240.22,0,High-Value
13566.0,40,169,856.84,0,High-Value
13568.0,172,43,187.05,2,Occasional
13569.0,16,79,338.62,0,High-Value
13570.0,242,27,239.49,2,Occasional
13571.0,12,340,2088.94,4,New Customer
13572.0,205,33,1384.25,2,Occasional
13573.0,49,25,290.25,0,High-Value
13575.0,22,46,732.07,0,High-Value
13576.0,9,126,6717.34,0,High-Value
13577.0,24,83,1687.6000000000001,0,High-Value
13579.0,14,23,467.04,0,High-Value
13581.0,308,10,118.0,2,Occasional
13583.0,155,53,781.03,2,Occasional
13584.0,306,24,142.4,2,Occasional
13587.0,63,8,712.4,0,High-Value
13588.0,15,174,2478.95,0,High-Value
13589.0,14,21,379.65,0,High-Value
13590.0,10,87,1981.92,0,High-Value
13591.0,64,58,1117.13,0,High-Value
13592.0,35,16,247.95999999999998,0,High-Value
13593.0,107,127,2011.88,0,High-Value
13594.0,52,26,396.97,0,High-Value
13596.0,5,146,664.11,0,High-Value
13598.0,46,35,160.04,0,High-Value
13599.0,0,246,5149.92,0,High-Value
13600.0,311,19,219.52,2,Occasional
13601.0,44,99,693.32,0,High-Value
13602.0,64,23,428.89,0,High-Value
13603.0,25,27,164.34,0,High-Value
13606.0,28,40,276.75,0,High-Value
13607.0,39,97,675.51,0,High-Value
13610.0,11,215,1082.33,0,High-Value
13611.0,88,72,1154.4,0,High-Value
13614.0,23,195,1585.46,0,High-Value
13615.0,318,23,417.69,2,Occasional
13617.0,39,44,544.18,0,High-Value
13618.0,173,13,177.34,2,Occasional
13621.0,116,19,213.85,0,High-Value
13623.0,30,78,727.74,0,High-Value
13626.0,252,19,257.23,2,Occasional
13627.0,58,92,1638.47,0,High-Value
13629.0,22,59,7792.36,0,High-Value
13630.0,4,71,2031.78,0,High-Value
13631.0,99,11,3070.42,0,High-Value
13632.0,24,145,2118.93,0,High-Value
13634.0,32,186,1547.3600000000001,0,High-Value
13635.0,67,62,1071.03,0,High-Value
13636.0,36,63,949.12,0,High-Value
13637.0,51,99,804.3,0,High-Value
13638.0,15,8,122.64,0,High-Value
13639.0,73,40,1033.34,0,High-Value
13642.0,215,57,312.28,2,Occasional
13643.0,30,28,519.44,0,High-Value
13644.0,15,146,2624.26,0,High-Value
13645.0,119,5,252.1,0,High-Value
13647.0,9,78,1648.1200000000001,0,High-Value
13649.0,256,23,346.6,2,Occasional
13650.0,16,96,1836.3400000000001,0,High-Value
13651.0,34,6,94.2,0,High-Value
13652.0,45,63,1095.08,0,High-Value
13654.0,42,166,2707.33,0,High-Value
13655.0,113,56,932.97,0,High-Value
13656.0,164,49,379.65,2,Occasional
13657.0,10,16,382.14,0,High-Value
13658.0,9,108,2639.17,0,High-Value
13659.0,205,103,1563.0,2,Occasional
13662.0,85,52,881.26,0,High-Value
13663.0,178,13,189.47,2,Occasional
13666.0,59,12,84.65,0,High-Value
13667.0,148,83,299.05,2,Occasional
13668.0,2,463,6309.83,4,New Customer
13669.0,50,9,218.55,0,High-Value
13670.0,74,25,349.7,0,High-Value
13672.0,300,6,186.39000000000001,2,Occasional
13673.0,18,60,387.44,0,High-Value
13675.0,150,25,486.82000000000005,2,Occasional
13678.0,151,16,232.6,2,Occasional
13680.0,0,194,3719.12,0,High-Value
13681.0,17,57,827.83,0,High-Value
13682.0,186,3,59.5,2,Occasional
13684.0,285,29,65.13,2,Occasional
13685.0,2,39,3119.44,0,High-Value
13686.0,182,8,72.0,2,Occasional
13689.0,62,6,910.0,0,High-Value
13690.0,58,9,172.25,0,High-Value
13692.0,24,53,1488.32,0,High-Value
13694.0,3,568,65039.62,4,New Customer
13695.0,30,90,2504.13,0,High-Value
13697.0,38,12,151.3,0,High-Value
13699.0,154,14,308.58000000000004,2,Occasional
13700.0,25,194,2248.63,0,High-Value
13703.0,317,1,99.5,2,Occasional
13704.0,4,134,2308.06,0,High-Value
13705.0,7,28,711.86,0,High-Value
13706.0,302,20,330.79,2,Occasional
13707.0,266,48,806.41,2,Occasional
13708.0,270,49,285.33,2,Occasional
13709.0,3,335,6307.650000000001,4,New Customer
13710.0,31,8,180.48,0,High-Value
13711.0,218,13,252.06,2,Occasional
13712.0,246,10,228.84,2,Occasional
13715.0,280,104,1077.39,2,Occasional
13716.0,268,21,138.28,2,Occasional
13717.0,31,102,1445.01,0,High-Value
13718.0,245,12,306.55,2,Occasional
13719.0,14,60,1041.68,0,High-Value
13720.0,116,43,799.9,0,High-Value
13721.0,35,28,524.14,0,High-Value
13722.0,131,85,2375.41,0,High-Value
13723.0,216,6,199.85000000000002,2,Occasional
13725.0,49,104,1980.56,0,High-Value
13726.0,38,42,1079.66,0,High-Value
13727.0,28,20,333.48,0,High-Value
13728.0,36,63,1016.14,0,High-Value
13730.0,135,43,752.6,0,High-Value
13731.0,218,38,610.59,2,Occasional
13732.0,27,33,491.86,0,High-Value
13735.0,24,195,2883.54,0,High-Value
13736.0,4,190,729.8,0,High-Value
13737.0,199,30,339.6,2,Occasional
13739.0,17,3,216.9,0,High-Value
13740.0,240,23,350.75,2,Occasional
13741.0,71,34,668.4300000000001,0,High-Value
13742.0,16,313,3107.87,0,High-Value
13743.0,2,41,1341.6,0,High-Value
13744.0,94,63,1080.52,0,High-Value
13745.0,161,25,300.04,2,Occasional
13747.0,373,1,79.6,2,Occasional
13748.0,95,28,948.25,0,High-Value
13750.0,53,24,1647.26,0,High-Value
13751.0,287,9,296.25,2,Occasional
13752.0,123,75,1175.38,0,High-Value
13753.0,287,35,741.26,2,Occasional
13754.0,151,12,282.6,2,Occasional
13755.0,3,321,2108.06,0,High-Value
13756.0,1,142,5189.52,0,High-Value
13758.0,11,117,3190.55,0,High-Value
13759.0,32,25,659.4100000000001,0,High-Value
13760.0,53,57,286.79,0,High-Value
13761.0,49,70,1070.65,0,High-Value
13762.0,218,7,306.72,2,Occasional
13763.0,62,15,1714.96,0,High-Value
13764.0,70,207,1519.42,0,High-Value
13767.0,1,368,17220.36,4,New Customer
13769.0,1,135,2796.51,0,High-Value
13771.0,63,119,2634.45,0,High-Value
13772.0,33,173,1122.63,0,High-Value
13774.0,81,22,345.0,0,High-Value
13777.0,0,197,25977.16,4,New Customer
13778.0,102,9,178.7,0,High-Value
13780.0,6,57,360.01,0,High-Value
13781.0,250,17,127.84,2,Occasional
13782.0,12,113,908.86,0,High-Value
13784.0,9,31,2462.79,0,High-Value
13786.0,366,7,230.4,2,Occasional
13787.0,75,31,309.04,0,High-Value
13790.0,3,45,348.79999999999995,0,High-Value
13791.0,127,11,1516.0,0,High-Value
13792.0,65,13,195.55,0,High-Value
13798.0,0,349,37153.85,4,New Customer
13799.0,116,39,688.86,0,High-Value
13800.0,309,33,558.32,2,Occasional
13801.0,66,23,324.8,0,High-Value
13802.0,138,60,4599.42,0,High-Value
13803.0,254,17,277.07,2,Occasional
13804.0,30,135,2588.39,0,High-Value
13805.0,51,13,924.5999999999999,0,High-Value
13806.0,63,10,256.38,0,High-Value
13807.0,366,7,112.6,2,Occasional
13808.0,5,76,1747.66,0,High-Value
13809.0,304,12,155.05,2,Occasional
13810.0,28,35,1499.01,0,High-Value
13811.0,183,13,814.5,2,Occasional
13812.0,41,36,539.0,0,High-Value
13813.0,39,69,1366.8600000000001,0,High-Value
13814.0,91,57,1579.12,0,High-Value
13815.0,21,176,4027.36,0,High-Value
13816.0,23,28,571.6700000000001,0,High-Value
13817.0,28,24,382.98,0,High-Value
13819.0,301,36,1140.35,2,Occasional
13821.0,144,59,385.64,0,High-Value
13822.0,5,96,632.0,0,High-Value
13823.0,18,40,957.66,0,High-Value
13824.0,32,46,1698.94,0,High-Value
13826.0,175,10,189.5,2,Occasional
13827.0,57,92,409.8,0,High-Value
13828.0,21,15,209.49,0,High-Value
13831.0,15,72,2198.45,0,High-Value
13832.0,18,3,52.2,0,High-Value
13833.0,158,28,383.85,2,Occasional
13835.0,24,55,834.57,0,High-Value
13837.0,211,18,266.59000000000003,2,Occasional
13838.0,5,165,674.82,0,High-Value
13841.0,252,1,85.0,2,Occasional
13842.0,58,206,3385.62,0,High-Value
13844.0,10,20,361.62,0,High-Value
13845.0,64,9,312.98,0,High-Value
13846.0,24,55,865.0600000000001,0,High-Value
13848.0,91,5,1255.0,0,High-Value
13849.0,51,101,1537.95,0,High-Value
13850.0,128,93,1595.48,0,High-Value
13851.0,95,81,2651.46,0,High-Value
13853.0,56,23,1090.1399999999999,0,High-Value
13854.0,8,110,8109.5199999999995,0,High-Value
13856.0,168,14,388.5,2,Occasional
13858.0,56,11,216.17000000000002,0,High-Value
13859.0,325,28,201.16,2,Occasional
13860.0,0,76,1245.9,0,High-Value
13862.0,17,139,2209.36,0,High-Value
13863.0,247,20,305.78,2,Occasional
13865.0,57,30,501.56,0,High-Value
13866.0,73,7,145.67,0,High-Value
13867.0,30,60,1005.09,0,High-Value
13868.0,6,33,3192.54,0,High-Value
13869.0,122,304,3083.65,0,High-Value
13870.0,1,115,2770.94,0,High-Value
13871.0,22,336,6403.25,4,New Customer
13873.0,119,23,389.6,0,High-Value
13874.0,357,18,540.45,2,Occasional
13875.0,53,104,1786.79,0,High-Value
13876.0,63,7,122.7,0,High-Value
13877.0,85,3,117.24,0,High-Value
13878.0,54,35,1271.57,0,High-Value
13880.0,20,165,3219.77,0,High-Value
13881.0,3,178,17159.52,4,New Customer
13882.0,2,65,1191.13,0,High-Value
13883.0,10,142,2674.48,0,High-Value
13884.0,6,59,787.6,0,High-Value
13885.0,188,28,506.8,2,Occasional
13886.0,70,16,243.56,0,High-Value
13887.0,203,19,349.55,2,Occasional
13888.0,119,39,595.67,0,High-Value
13889.0,92,15,416.90000000000003,0,High-Value
13890.0,0,110,1883.81,0,High-Value
13892.0,26,27,632.97,0,High-Value
13893.0,297,21,821.1,2,Occasional
13894.0,23,27,564.62,0,High-Value
13895.0,27,118,2593.07,0,High-Value
13897.0,49,17,311.16,0,High-Value
13898.0,325,12,155.93,2,Occasional
13899.0,15,19,388.52,0,High-Value
13900.0,182,43,740.95,2,Occasional
13901.0,71,149,2867.2000000000003,0,High-Value
13904.0,36,26,332.64,0,High-Value
13908.0,79,122,2369.55,0,High-Value
13911.0,56,148,2580.91,0,High-Value
13914.0,11,33,626.45,0,High-Value
13917.0,49,18,272.04,0,High-Value
13918.0,49,30,1212.8400000000001,0,High-Value
13919.0,58,28,384.81,0,High-Value
13922.0,351,7,172.25,2,Occasional
13923.0,53,20,351.13,0,High-Value
13924.0,1,117,1838.8500000000001,0,High-Value
13925.0,92,41,678.25,0,High-Value
13926.0,22,11,223.85000000000002,0,High-Value
13927.0,74,21,348.99,0,High-Value
13928.0,10,27,464.57,0,High-Value
13929.0,168,9,842.65,2,Occasional
13930.0,57,17,337.34,0,High-Value
13931.0,95,58,1237.53,0,High-Value
13932.0,294,16,307.4,2,Occasional
13933.0,108,23,608.79,0,High-Value
13934.0,263,31,922.1,2,Occasional
13936.0,179,26,376.58,2,Occasional
13937.0,168,9,158.85,2,Occasional
13938.0,34,7,71.66,0,High-Value
13939.0,22,45,568.55,0,High-Value
13940.0,16,49,839.14,0,High-Value
13941.0,21,45,5112.96,0,High-Value
13946.0,78,11,561.57,0,High-Value
13947.0,64,5,90.60000000000001,0,High-Value
13948.0,360,3,102.0,2,Occasional
13949.0,2,160,2427.32,0,High-Value
13950.0,10,35,745.0600000000001,0,High-Value
13951.0,175,39,674.45,2,Occasional
13952.0,217,137,3251.071,2,Occasional
13953.0,6,20,3515.68,0,High-Value
13954.0,1,25,439.92,0,High-Value
13955.0,153,33,322.96,2,Occasional
13956.0,4,147,1019.27,0,High-Value
13959.0,78,90,594.04,0,High-Value
13960.0,20,12,230.22,0,High-Value
13962.0,21,11,169.54999999999998,0,High-Value
13963.0,307,35,664.54,2,Occasional
13967.0,145,2,80.7,2,Occasional
13969.0,6,619,9024.17,4,New Customer
13971.0,18,149,2758.26,0,High-Value
13972.0,70,15,190.25,0,High-Value
13973.0,286,11,264.7,2,Occasional
13974.0,48,28,413.59000000000003,0,High-Value
13975.0,30,329,2461.2400000000002,0,High-Value
13976.0,206,10,357.98,2,Occasional
13978.0,14,15,196.79,0,High-Value
13979.0,72,54,869.87,0,High-Value
13980.0,59,11,200.14,0,High-Value
13982.0,38,111,1871.81,0,High-Value
13983.0,29,107,2603.43,0,High-Value
13984.0,26,16,920.51,0,High-Value
13985.0,3,349,7060.13,4,New Customer
13986.0,16,13,320.46,0,High-Value
13988.0,19,234,4147.96,0,High-Value
13989.0,65,41,1266.08,0,High-Value
13990.0,212,16,311.3,2,Occasional
13991.0,11,82,852.88,0,High-Value
13992.0,29,5,76.8,0,High-Value
13993.0,42,121,3466.36,0,High-Value
13994.0,3,148,2274.14,0,High-Value
13995.0,14,86,1393.69,0,High-Value
13999.0,9,208,3901.81,0,High-Value
14000.0,210,15,635.66,2,Occasional
14001.0,45,39,2043.0800000000002,0,High-Value
14002.0,133,47,529.73,0,High-Value
14004.0,42,171,4582.64,0,High-Value
14005.0,9,84,2874.72,0,High-Value
14006.0,115,30,962.19,0,High-Value
14009.0,197,42,695.61,2,Occasional
14012.0,277,11,328.8,2,Occasional
14013.0,109,34,473.02,0,High-Value
14014.0,76,39,505.18,0,High-Value
14015.0,52,20,917.34,0,High-Value
14016.0,161,161,4341.21,2,Occasional
14019.0,46,66,1421.6100000000001,0,High-Value
14020.0,16,39,642.8,0,High-Value
14021.0,154,22,631.9,2,Occasional
14022.0,224,28,440.0,2,Occasional
14023.0,6,31,584.07,0,High-Value
14024.0,121,16,327.7,0,High-Value
14027.0,60,6,104.82,0,High-Value
14029.0,62,15,467.66,0,High-Value
14030.0,17,242,2358.84,0,High-Value
14031.0,6,250,17286.86,4,New Customer
14032.0,1,143,2975.59,0,High-Value
14034.0,21,86,648.89,0,High-Value
14035.0,28,66,1428.02,0,High-Value
14036.0,284,38,626.65,2,Occasional
14037.0,175,28,147.20000000000002,2,Occasional
14038.0,77,92,1560.38,0,High-Value
14039.0,32,6,152.2,0,High-Value
14040.0,40,229,3560.32,0,High-Value
14041.0,265,21,141.41,2,Occasional
14044.0,26,206,646.42,0,High-Value
14045.0,108,6,1659.75,0,High-Value
14046.0,283,14,154.99,2,Occasional
14047.0,8,32,1308.6100000000001,0,High-Value
14048.0,304,85,409.93,2,Occasional
14049.0,16,478,5578.72,4,New Customer
14050.0,31,54,746.36,0,High-Value
14051.0,0,210,15610.390000000001,4,New Customer
14052.0,19,56,225.35999999999999,0,High-Value
14053.0,123,4,260.25,0,High-Value
14054.0,64,6,92.46000000000001,0,High-Value
14055.0,105,10,725.6400000000001,0,High-Value
14056.0,0,1088,8152.71,4,New Customer
14057.0,23,283,6211.66,4,New Customer
14059.0,266,8,183.6,2,Occasional
14060.0,4,202,6140.42,0,High-Value
14062.0,9,111,10464.85,0,High-Value
14064.0,28,77,1334.34,0,High-Value
14066.0,266,7,152.55,2,Occasional
14067.0,63,52,374.7,0,High-Value
14068.0,319,24,265.85,2,Occasional
14071.0,3,323,1437.57,0,High-Value
14073.0,31,13,151.04,0,High-Value
14075.0,4,43,942.26,0,High-Value
14076.0,128,44,118.67,0,High-Value
14077.0,40,42,499.42,0,High-Value
14078.0,101,65,1049.37,0,High-Value
14079.0,124,12,375.1,0,High-Value
14080.0,32,4,45.599999999999994,0,High-Value
14081.0,301,150,921.62,2,Occasional
14082.0,364,29,182.25,2,Occasional
14083.0,3,177,1002.9,0,High-Value
14085.0,1,448,4421.29,4,New Customer
14087.0,2,68,191.47,0,High-Value
14088.0,9,589,50491.81,4,New Customer
14089.0,56,13,158.75,0,High-Value
14090.0,324,1,76.32000000000001,2,Occasional
14092.0,7,214,4076.9100000000003,0,High-Value
14093.0,11,100,433.86,0,High-Value
14096.0,3,5111,65164.79,3,At-Risk
14098.0,36,21,147.35,0,High-Value
14099.0,15,250,3104.17,0,High-Value
14100.0,137,25,191.95,0,High-Value
14101.0,73,35,5976.79,0,High-Value
14102.0,4,58,1105.8799999999999,0,High-Value
14104.0,154,21,216.21,2,Occasional
14105.0,238,74,1266.23,2,Occasional
14107.0,51,123,2703.23,0,High-Value
14108.0,30,34,597.91,0,High-Value
14109.0,72,9,144.2,0,High-Value
14110.0,3,155,5683.15,0,High-Value
14111.0,13,10,692.85,0,High-Value
14112.0,22,160,2915.15,0,High-Value
14113.0,3,34,1840.42,0,High-Value
14114.0,273,15,386.53,2,Occasional
14116.0,19,72,1382.74,0,High-Value
14117.0,143,3,90.0,0,High-Value
14121.0,3,159,2780.15,0,High-Value
14124.0,83,5,419.58,0,High-Value
14125.0,10,166,2720.63,0,High-Value
14126.0,7,15,706.1300000000001,0,High-Value
14127.0,122,44,709.71,0,High-Value
14128.0,60,46,637.5,0,High-Value
14129.0,1,52,1123.8600000000001,0,High-Value
14130.0,318,66,480.91,2,Occasional
14132.0,1,200,3586.03,0,High-Value
14133.0,129,28,605.64,0,High-Value
14135.0,1,134,4690.31,0,High-Value
14138.0,1,46,965.88,0,High-Value
14139.0,45,26,415.82,0,High-Value
14140.0,3,66,935.05,0,High-Value
14141.0,2,40,915.13,0,High-Value
14142.0,372,22,311.81,2,Occasional
14143.0,133,7,115.8,0,High-Value
14145.0,46,11,3742.2,0,High-Value
14146.0,8,210,4191.0,0,High-Value
14147.0,77,5,483.4,0,High-Value
14148.0,233,3,157.2,2,Occasional
14149.0,220,28,446.62,2,Occasional
14150.0,35,26,658.64,0,High-Value
14152.0,74,49,621.29,0,High-Value
14154.0,238,52,1345.62,2,Occasional
14155.0,265,6,118.75,2,Occasional
14156.0,9,1395,117210.08,1,Regular
